"NETWORK","PI","YEAR","MONTH","DAY","SITE","TRANSECT","SP_CODE","BLADE_LENGTH_CM","WIDTH_CM","STIPE_LENGTH_CM","WET_WEIGHT","DRY_WEIGHT","GROUP","DIVISION.FAMILY","COMMON.DIVISION.NAME","SIZE","COMMON.NAME","KINGDOM","PHYLUM","CLASS","ORDER","FAMILY","GENUS","SPECIES"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","1","SL",49,10,3.1,10.8810557474223,1.2874950872071,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","1","SL",55.4,10.1,2,12.9314493969389,1.48440543208333,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","1","SL",66,14.8,1.3,17.1707417676085,1.87527556326681,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","2","SL",204,29.4,9.2,134.01857735288,10.2023298924648,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","2","SL",219,30.8,10.2,152.464471727363,11.3466127219424,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","2","SL",75,16,2.6,22.1309368895717,2.31162739987841,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","2","SL",149.2,38,8.6,78.3958159093858,6.55737689889691,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","2","SL",182.8,35,4,105.891182497553,8.40163073773472,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","2","SL",42,11.6,2,8.05190944372742,1.00448382267045,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","2","SL",220.6,23,15.8,161.103882923247,11.8740562432043,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","2","SL",91.2,15.4,3.4,31.4995404228624,3.09239558382194,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","2","SL",75,13.8,3.2,22.4367860350215,2.33793097685857,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","2","SL",42,9,2.2,8.11724578654393,1.01119817864133,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","2","SL",54,15,1.4,12.1394947932025,1.40905131441281,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","2","LADI",105,59.8,8.8,104.719998690513,NA,"Algae","Phaeophyta","Brown Algae",NA,"Fingered Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","Laminaria digitata"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","2","LADI",142,83.2,12.6,222.121148912574,NA,"Algae","Phaeophyta","Brown Algae",NA,"Fingered Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","Laminaria digitata"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","4","SL",137.6,24.7,3.9,64.552666756915,5.58691643015554,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","4","SL",80.5,14.5,4.6,26.0855914728043,2.64714352444433,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","4","SL",32.4,9.3,5,6.02730831555161,0.79115094041714,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","4","SL",38.5,10.5,4.7,7.79288467469249,0.977769732101861,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","4","LADI",140.5,57.4,10.5,209.641968571951,NA,"Algae","Phaeophyta","Brown Algae",NA,"Fingered Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","Laminaria digitata"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","4","SL",21,6.8,0.8,2.30353960768844,0.358016921724538,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","4","SL",121,16.7,4.9,52.421816211271,4.70596575530274,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","4","SL",22.2,6,1.6,2.69355811361241,0.4072888443697,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","4","SL",69,12,2.8,19.2699226800889,2.06232816823092,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","4","SL",31.4,3.5,2.7,5.11251406488833,0.690759947396179,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","4","SL",199,23.9,12.2,131.786452306909,10.062046603587,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","4","SL",110.5,47.5,16.8,53.4651054515288,4.78303864695862,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","3","SL",293,34,5,243.399451386487,16.6853244852376,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","3","LADI",94,52,7,78.1368656615882,NA,"Algae","Phaeophyta","Brown Algae",NA,"Fingered Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","Laminaria digitata"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","3","LADI",52,51,4,18.3771914550078,NA,"Algae","Phaeophyta","Brown Algae",NA,"Fingered Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","Laminaria digitata"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","3","LADI",125,45,29,220.011561709255,NA,"Algae","Phaeophyta","Brown Algae",NA,"Fingered Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","Laminaria digitata"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","3","LADI",49,119,9,20.0299350852053,NA,"Algae","Phaeophyta","Brown Algae",NA,"Fingered Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","Laminaria digitata"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","3","SL",250,23,11,192.185047989098,13.7326980265764,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","3","LADI",85,41,14,74.394226708742,NA,"Algae","Phaeophyta","Brown Algae",NA,"Fingered Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","Laminaria digitata"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","3","SL",125,32,12,60.9399737901903,5.32786826609854,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","3","LADI",93,50,7,76.2519409347458,NA,"Algae","Phaeophyta","Brown Algae",NA,"Fingered Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","Laminaria digitata"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","3","LADI",97,47,26,126.732218306095,NA,"Algae","Phaeophyta","Brown Algae",NA,"Fingered Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","Laminaria digitata"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","3","LADI",110,67,12,124.218580839427,NA,"Algae","Phaeophyta","Brown Algae",NA,"Fingered Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","Laminaria digitata"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","3","SL",74,19,9,24.9495876930727,2.55174153486739,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","3","SL",154,21,6,80.3540963637154,6.69211228944621,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","3","SL",80,10,9,28.2539520816211,2.82725437496571,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","3","SL",64,10,2,16.5841610114762,1.82230474634416,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","3","SL",24,8,2,3.15317967513856,0.463774443735061,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","3","SL",220,22,5,147.521547575483,11.0424917668178,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,8,8,"Little Brewster","3","SL",274,23,9.5,222.697720200905,15.5064154298547,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,8,8,"Little Brewster","3","SL",184,17,3,106.093299280917,8.41484818278799,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,8,8,"Little Brewster","3","SL",40,5,4,8.05190944372742,1.00448382267045,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,8,8,"Little Brewster","3","SL",83,29,4.5,27.4109800099595,2.75753348553262,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,8,8,"Little Brewster","3","SL",164,32,4.5,88.1185299799385,7.22081512336055,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,8,8,"Little Brewster","3","SL",252,36,2.5,183.739211487286,13.2332441026527,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,8,8,"Little Brewster","3","SL",186,34,4.5,109.657683389173,8.64722363073953,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,8,8,"Little Brewster","3","SL",188,18,4,111.201079176408,8.74742988302101,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,8,8,"Little Brewster","3","SL",167,18,7,93.309308910821,7.56968505788509,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,8,8,"Little Brewster","3","SL",280,30,3,221.998295794164,15.4662575808063,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,8,8,"Little Brewster","2","SL",234,31,4,163.052082469464,11.9923008456704,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,8,8,"Little Brewster","2","SL",272,35,5,213.68063267832,14.9869668186073,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,8,8,"Little Brewster","2","SL",183.5,30,5.5,108.123761891927,8.54738675193837,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,8,8,"Little Brewster","2","SL",81.5,13.5,8.5,28.8221493488449,2.87404266805951,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,8,8,"Little Brewster","2","SL",224,23,83.5,257.398621356696,17.4725159848222,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,8,8,"Little Brewster","2","SL",197.5,43,5.5,122.807291169162,9.49341890089426,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,8,8,"Little Brewster","2","SL",61,10,6,17.0345831634448,1.86300855924794,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,8,8,"Little Brewster","2","SL",57,11.5,4.5,14.6231747097132,1.64273878180243,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,8,8,"Little Brewster","2","SL",201,29,5.5,126.605843842542,9.73483348476107,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,8,8,"Little Brewster","2","SL",25,24.5,23,9.40238645341784,1.14144329864635,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,8,7,"Little Brewster","4","SL",62,23,17,22.8474475552624,2.37314984990435,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,8,7,"Little Brewster","4","SL",185,29.5,7,111.201079176408,8.74742988302101,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,8,7,"Little Brewster","4","SL",295,27.5,12.5,257.398621356696,17.4725159848222,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,8,7,"Little Brewster","4","SL",121.5,16,8,55.1227581153363,4.90495756916852,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,8,7,"Little Brewster","4","SL",250,35.5,10.5,191.529459497703,13.6940691610892,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,8,7,"Little Brewster","4","SL",143,23.5,9,73.3350320539322,6.20639190362719,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,8,7,"Little Brewster","4","SL",88,12,3.5,29.6837388453954,2.94468302090434,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,8,7,"Little Brewster","4","SL",212,3,10.5,144.61332101769,10.862724309983,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,8,7,"Little Brewster","4","SL",74,10.5,4.5,22.5904010332722,2.35111834835898,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","SL",228,26,13.4,167.226084068584,12.2448088090668,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","SL",191,31,10.2,120.873546944278,9.37001880151048,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","SL",136.3,36,36,91.6909720434173,7.46129201747697,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","SL",142,24,38,99.1201194005361,7.95621068582883,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","SL",212.1,29.2,37.2,177.102753213485,12.8379592298866,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","SL",136,12.3,15.3,72.734286376394,6.16445022605485,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
