"","X","YEAR","MONTH","DAY","SITE","TRANSECT","SIDE","SP_CODE","PERCENT_COVER","GROUP","DIVISION.FAMILY","COMMON.DIVISION.NAME","SIZE","COMMON.NAME","KINGDOM","PHYLUM","CLASS","ORDER","FAMILY","GENUS","SPECIES"
"145",145,2014,7,9,"BAKER_NORTH","3","O","POLS",2.5,"Algae","Rhodophyta","Erect Red Algae",NA,"lobster horns",NA,NA,NA,NA,NA,NA,"Polysiphonia "
"146",146,2014,7,9,"BAKER_NORTH","3","O","PORS",2.5,"Algae","Rhodophyta","Erect Red Algae",NA,NA,NA,NA,NA,NA,NA,NA,"Porphyra "
"147",147,2014,7,9,"BAKER_NORTH","3","O","SL",11.25,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"148",148,2014,7,9,"BAKER_NORTH","3","O","SLJ",1.25,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"149",149,2014,7,9,"BAKER_NORTH","3","O","TRIN",1.25,"Invertebrate","Bryozoans","Bryozoans",NA,NA,"Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Candidae","Tricellaria","Tricellaria inopinata"
"150",150,2014,7,9,"BAKER_NORTH","3","O","UEC",1.25,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,NA,NA,NA,NA,NA,NA,"Unidentified Erect Coralline"
"151",151,2014,7,9,"BAKER_NORTH","4","I","APPA",1.25,"Invertebrate","Chordates","Tunicates",NA,NA,"Animalia","Chordata","Ascidiacea","Aplousobranchia","Polyclinidae","Aplidium","Aplidium pallidum"
"152",152,2014,7,9,"BAKER_NORTH","4","I","ATM",2.5,"Invertebrate","Arthropods","Crustaceans",NA,NA,NA,NA,NA,NA,NA,NA,"Amphipod tube mat"
"153",153,2014,7,9,"BAKER_NORTH","4","I","B",40,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",154,2014,7,9,"BAKER_NORTH","4","I","BL",2.5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",155,2014,7,9,"BAKER_NORTH","4","I","BOVI",1.25,"Invertebrate","Chordates","Tunicates",NA,"orange sheath tunicate","Animalia","Chordata","Ascidiacea","Stolidobranchia","Styelidae","Botrylloides","Botrylloides violaceus"
"156",156,2014,7,9,"BAKER_NORTH","4","I","BS",1.25,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157",157,2014,7,9,"BAKER_NORTH","4","I","C",1.25,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158",158,2014,7,9,"BAKER_NORTH","4","I","CHCR",3.75,"Algae","Rhodophyta","Erect Red Algae",NA,"Irish moss","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Gigartinaceae","Chondrus","Chondrus crispus"
"159",159,2014,7,9,"BAKER_NORTH","4","I","CLSP",3.75,"Invertebrate","Proifera","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,"Cliona "
"160",160,2014,7,9,"BAKER_NORTH","4","I","CO",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,"coral weed",NA,NA,NA,NA,NA,NA,"Corralina officinalis"
"161",161,2014,7,9,"BAKER_NORTH","4","I","CRSP",3.75,"Algae","Rhodophyta","Erect Red Algae",NA,"Banded weed",NA,NA,NA,NA,NA,NA,"Ceramium "
"162",162,2014,7,9,"BAKER_NORTH","4","I","CYPU",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,"Purple claw weed","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Cystocloniaceae","Cystoclonium","Cystoclonium purpureum"
"163",163,2014,7,9,"BAKER_NORTH","4","I","DEVI",20,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed",NA,NA,NA,NA,NA,NA,"Desmerestia viridis"
"164",164,2014,7,9,"BAKER_NORTH","4","I","DIAT",1.25,"Algae","Phaeophyta","Brown Algae",NA,NA,NA,NA,NA,NA,NA,NA,"Diatom Tube Mat"
"165",165,2014,7,9,"BAKER_NORTH","4","I","EC",2.5,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,NA,NA,NA,NA,NA,NA,"Encrusting coralline"
"166",166,2014,7,9,"BAKER_NORTH","4","I","HJ",13.75,"Algae","Rhodophyta","Erect Red Algae",NA,"japan red algae",NA,NA,NA,NA,NA,NA,"Heterosiphonia japonica"
"167",167,2014,7,9,"BAKER_NORTH","4","I","LIGL",2.5,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,NA,NA,NA,NA,NA,NA,"Lithothamnion "
"168",168,2014,7,9,"BAKER_NORTH","4","I","LISP",2.5,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,NA,NA,NA,NA,NA,NA,"Lithophyllum "
"169",169,2014,7,9,"BAKER_NORTH","4","I","MYED",1.25,"Invertebrate","Molluscs","Bivalves",NA,"Blue Mussel","Animalia","Mollusca","Bivalvia","Mytilida","Mytilidae","Mytilus","Mytilus edulis"
"170",170,2014,7,9,"BAKER_NORTH","4","I","P",2.5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171",171,2014,7,9,"BAKER_NORTH","4","I","PHRU",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,"sea oak","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Delesseriaceae","Phycodrys","Phycodrys rubens"
"172",172,2014,7,9,"BAKER_NORTH","4","I","POLS",3.75,"Algae","Rhodophyta","Erect Red Algae",NA,"lobster horns",NA,NA,NA,NA,NA,NA,"Polysiphonia "
"173",173,2014,7,9,"BAKER_NORTH","4","I","RAT",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,NA,NA,NA,NA,NA,NA,NA,"Red Algal Turf"
"174",174,2014,7,9,"BAKER_NORTH","4","I","SH",2.5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175",175,2014,7,9,"BAKER_NORTH","4","I","SL",23.75,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"176",176,2014,7,9,"BAKER_NORTH","4","I","TRIN",1.25,"Invertebrate","Bryozoans","Bryozoans",NA,NA,"Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Candidae","Tricellaria","Tricellaria inopinata"
"177",177,2014,7,9,"BAKER_NORTH","4","I","UEC",3.75,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,NA,NA,NA,NA,NA,NA,"Unidentified Erect Coralline"
"178",178,2014,7,9,"BAKER_NORTH","4","I","URB",5,"Algae","Rhodophyta","Erect Red Algae",NA,NA,NA,NA,NA,NA,NA,NA,"Unidentified Red Blade"
"179",179,2014,7,9,"BAKER_NORTH","4","O","ATM",3.75,"Invertebrate","Arthropods","Crustaceans",NA,NA,NA,NA,NA,NA,NA,NA,"Amphipod tube mat"
"180",180,2014,7,9,"BAKER_NORTH","4","O","B",38.75,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",181,2014,7,9,"BAKER_NORTH","4","O","C",3.75,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",182,2014,7,9,"BAKER_NORTH","4","O","CHCR",3.75,"Algae","Rhodophyta","Erect Red Algae",NA,"Irish moss","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Gigartinaceae","Chondrus","Chondrus crispus"
"183",183,2014,7,9,"BAKER_NORTH","4","O","CLSP",1.25,"Invertebrate","Proifera","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,"Cliona "
"184",184,2014,7,9,"BAKER_NORTH","4","O","CO",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,"coral weed",NA,NA,NA,NA,NA,NA,"Corralina officinalis"
"185",185,2014,7,9,"BAKER_NORTH","4","O","DEVI",27.5,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed",NA,NA,NA,NA,NA,NA,"Desmerestia viridis"
"186",186,2014,7,9,"BAKER_NORTH","4","O","DIVE",1.25,"Invertebrate","Chordates","Tunicates",NA,"tunicate","Animalia","Chordata","Ascidiacea","Aplousobranchia","Didemnidae","Didemnum","Didemnum vexillum"
"187",187,2014,7,9,"BAKER_NORTH","4","O","EC",1.25,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,NA,NA,NA,NA,NA,NA,"Encrusting coralline"
"188",188,2014,7,9,"BAKER_NORTH","4","O","HJ",10,"Algae","Rhodophyta","Erect Red Algae",NA,"japan red algae",NA,NA,NA,NA,NA,NA,"Heterosiphonia japonica"
"189",189,2014,7,9,"BAKER_NORTH","4","O","LIGL",2.5,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,NA,NA,NA,NA,NA,NA,"Lithothamnion "
"190",190,2014,7,9,"BAKER_NORTH","4","O","LIVE",1.25,"Invertebrate","Bryozoans","Bryozoans",NA,NA,NA,NA,NA,NA,NA,NA,"Lichenopora verrucaria"
"191",191,2014,7,9,"BAKER_NORTH","4","O","MEMA",1.25,"Invertebrate","Bryozoans","Bryozoans",NA,"sea lace","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Membraniporidae","Membranipora","Membranipora membranacea"
"192",192,2014,7,9,"BAKER_NORTH","4","O","PHRU",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,"sea oak","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Delesseriaceae","Phycodrys","Phycodrys rubens"
"193",193,2014,7,9,"BAKER_NORTH","4","O","POLS",2.5,"Algae","Rhodophyta","Erect Red Algae",NA,"lobster horns",NA,NA,NA,NA,NA,NA,"Polysiphonia "
"194",194,2014,7,9,"BAKER_NORTH","4","O","PORO",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,"goat tang",NA,NA,NA,NA,NA,NA,"Polyides rotundus"
"195",195,2014,7,9,"BAKER_NORTH","4","O","PORS",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,NA,NA,NA,NA,NA,NA,NA,"Porphyra "
"196",196,2014,7,9,"BAKER_NORTH","4","O","RAT",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,NA,NA,NA,NA,NA,NA,NA,"Red Algal Turf"
"197",197,2014,7,9,"BAKER_NORTH","4","O","SH",6.25,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198",198,2014,7,9,"BAKER_NORTH","4","O","SL",31.25,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"199",199,2014,7,9,"BAKER_NORTH","4","O","TRIN",2.5,"Invertebrate","Bryozoans","Bryozoans",NA,NA,"Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Candidae","Tricellaria","Tricellaria inopinata"
"200",200,2014,7,9,"BAKER_NORTH","4","O","UEC",1.25,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,NA,NA,NA,NA,NA,NA,"Unidentified Erect Coralline"
"201",201,2014,7,10,"BAKER_SOUTH_","3","I"," S ",7.5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",202,2014,7,10,"BAKER_SOUTH_","3","I","AHPL",2.5,"Algae","Rhodophyta","Erect Red Algae",NA,"Landlady's wig","Plantae","Rhodophyta","Florideophyceae","Ahnfeltiales","Ahnfeltiaceae","Ahnfeltia","Ahnfeltia plicata"
"203",203,2014,7,10,"BAKER_SOUTH_","3","I","B",1.25,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",204,2014,7,10,"BAKER_SOUTH_","3","I","BM",1.25,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",205,2014,7,10,"BAKER_SOUTH_","3","I","BOHA",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,"hooked weed",NA,NA,NA,NA,NA,NA,"Bonnemasonia hamifera"
"206",206,2014,7,10,"BAKER_SOUTH_","3","I","BS",10,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",207,2014,7,10,"BAKER_SOUTH_","3","I","C",11.25,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208",208,2014,7,10,"BAKER_SOUTH_","3","I","CF",3.75,"Invertebrate","Molluscs","Gastropods",NA,"Slipper Snail","Animalia","Mollusca","Gastropoda","Littorinimorpha","Calyptraeidae","Crepidula","Crepidula fornicata"
"209",209,2014,7,10,"BAKER_SOUTH_","3","I","CHCR",6.25,"Algae","Rhodophyta","Erect Red Algae",NA,"Irish moss","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Gigartinaceae","Chondrus","Chondrus crispus"
"210",210,2014,7,10,"BAKER_SOUTH_","3","I","CRSP",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,"Banded weed",NA,NA,NA,NA,NA,NA,"Ceramium "
"211",211,2014,7,10,"BAKER_SOUTH_","3","I","CYPU",3.75,"Algae","Rhodophyta","Erect Red Algae",NA,"Purple claw weed","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Cystocloniaceae","Cystoclonium","Cystoclonium purpureum"
"212",212,2014,7,10,"BAKER_SOUTH_","3","I","DEAC",10,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed",NA,NA,NA,NA,NA,NA,"Desmerestia aculeata"
"213",213,2014,7,10,"BAKER_SOUTH_","3","I","DEVI",8.75,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed",NA,NA,NA,NA,NA,NA,"Desmerestia viridis"
"214",214,2014,7,10,"BAKER_SOUTH_","3","I","EC",2.5,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,NA,NA,NA,NA,NA,NA,"Encrusting coralline"
"215",215,2014,7,10,"BAKER_SOUTH_","3","I","HJ",10,"Algae","Rhodophyta","Erect Red Algae",NA,"japan red algae",NA,NA,NA,NA,NA,NA,"Heterosiphonia japonica"
"216",216,2014,7,10,"BAKER_SOUTH_","3","I","LIGL",1.25,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,NA,NA,NA,NA,NA,NA,"Lithothamnion "
"217",217,2014,7,10,"BAKER_SOUTH_","3","I","MAST",2.5,"Algae","Rhodophyta","Erect Red Algae",NA,"false irish moss","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Phyllophoraceae","Mastocarpus","Mastocarpus stellatus"
"218",218,2014,7,10,"BAKER_SOUTH_","3","I","P",16.25,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",219,2014,7,10,"BAKER_SOUTH_","3","I","PAPA",3.75,"Algae","Rhodophyta","Erect Red Algae",NA,"Dulse","Plantae","Rhodophyta","Florideophyceae","Palmariales","Palmariaceae","Palmaria","Palmaria palmata"
"220",220,2014,7,10,"BAKER_SOUTH_","3","I","PHRU",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,"sea oak","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Delesseriaceae","Phycodrys","Phycodrys rubens"
"221",221,2014,7,10,"BAKER_SOUTH_","3","I","PHSP",1.25,"Algae","Rhodophyta","Red Algal Crusts",NA,"rock branch algae",NA,NA,NA,NA,NA,NA,"Phymatolithon "
"222",222,2014,7,10,"BAKER_SOUTH_","3","I","PORS",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,NA,NA,NA,NA,NA,NA,NA,"Porphyra "
"223",223,2014,7,10,"BAKER_SOUTH_","3","I","RAT",2.5,"Algae","Rhodophyta","Erect Red Algae",NA,NA,NA,NA,NA,NA,NA,NA,"Red Algal Turf"
"224",224,2014,7,10,"BAKER_SOUTH_","3","I","SH",2.5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",225,2014,7,10,"BAKER_SOUTH_","3","I","SL",17.5,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"226",226,2014,7,10,"BAKER_SOUTH_","3","I","SLJ",12.5,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"227",227,2014,7,10,"BAKER_SOUTH_","3","I","TRIN",1.25,"Invertebrate","Bryozoans","Bryozoans",NA,NA,"Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Candidae","Tricellaria","Tricellaria inopinata"
"228",228,2014,7,10,"BAKER_SOUTH_","3","I","UV",2.5,"Algae","Chlorophyta","Green Algae",NA,"Sea lettuce",NA,NA,NA,NA,NA,NA,"Blady Ulvoid"
"229",229,2014,7,10,"BAKER_SOUTH_","3","O"," S ",5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",230,2014,7,10,"BAKER_SOUTH_","3","O","ATM",1.25,"Invertebrate","Arthropods","Crustaceans",NA,NA,NA,NA,NA,NA,NA,NA,"Amphipod tube mat"
"231",231,2014,7,10,"BAKER_SOUTH_","3","O","BM",5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",232,2014,7,10,"BAKER_SOUTH_","3","O","BOVI",1.25,"Invertebrate","Chordates","Tunicates",NA,"orange sheath tunicate","Animalia","Chordata","Ascidiacea","Stolidobranchia","Styelidae","Botrylloides","Botrylloides violaceus"
"233",233,2014,7,10,"BAKER_SOUTH_","3","O","BS",13.75,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",234,2014,7,10,"BAKER_SOUTH_","3","O","C",12.5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",235,2014,7,10,"BAKER_SOUTH_","3","O","CF",5,"Invertebrate","Molluscs","Gastropods",NA,"Slipper Snail","Animalia","Mollusca","Gastropoda","Littorinimorpha","Calyptraeidae","Crepidula","Crepidula fornicata"
"236",236,2014,7,10,"BAKER_SOUTH_","3","O","CHCR",3.75,"Algae","Rhodophyta","Erect Red Algae",NA,"Irish moss","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Gigartinaceae","Chondrus","Chondrus crispus"
"237",237,2014,7,10,"BAKER_SOUTH_","3","O","CRSP",2.5,"Algae","Rhodophyta","Erect Red Algae",NA,"Banded weed",NA,NA,NA,NA,NA,NA,"Ceramium "
"238",238,2014,7,10,"BAKER_SOUTH_","3","O","CYPU",6.25,"Algae","Rhodophyta","Erect Red Algae",NA,"Purple claw weed","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Cystocloniaceae","Cystoclonium","Cystoclonium purpureum"
"239",239,2014,7,10,"BAKER_SOUTH_","3","O","DEAC",7.5,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed",NA,NA,NA,NA,NA,NA,"Desmerestia aculeata"
"240",240,2014,7,10,"BAKER_SOUTH_","3","O","DEVI",7.5,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed",NA,NA,NA,NA,NA,NA,"Desmerestia viridis"
"241",241,2014,7,10,"BAKER_SOUTH_","3","O","DIAT",2.5,"Algae","Phaeophyta","Brown Algae",NA,NA,NA,NA,NA,NA,NA,NA,"Diatom Tube Mat"
"242",242,2014,7,10,"BAKER_SOUTH_","3","O","EC",1.25,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,NA,NA,NA,NA,NA,NA,"Encrusting coralline"
"243",243,2014,7,10,"BAKER_SOUTH_","3","O","HIRU",1.25,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Hildenbrandiales","Hildenbrandiaceae","Hildenbrandia","Hildenbrandia rubra"
"244",244,2014,7,10,"BAKER_SOUTH_","3","O","HJ",16.25,"Algae","Rhodophyta","Erect Red Algae",NA,"japan red algae",NA,NA,NA,NA,NA,NA,"Heterosiphonia japonica"
"245",245,2014,7,10,"BAKER_SOUTH_","3","O","MAST",3.75,"Algae","Rhodophyta","Erect Red Algae",NA,"false irish moss","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Phyllophoraceae","Mastocarpus","Mastocarpus stellatus"
"246",246,2014,7,10,"BAKER_SOUTH_","3","O","P",12.5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",247,2014,7,10,"BAKER_SOUTH_","3","O","PAPA",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,"Dulse","Plantae","Rhodophyta","Florideophyceae","Palmariales","Palmariaceae","Palmaria","Palmaria palmata"
"248",248,2014,7,10,"BAKER_SOUTH_","3","O","PORS",2.5,"Algae","Rhodophyta","Erect Red Algae",NA,NA,NA,NA,NA,NA,NA,NA,"Porphyra "
"249",249,2014,7,10,"BAKER_SOUTH_","3","O","RAT",3.75,"Algae","Rhodophyta","Erect Red Algae",NA,NA,NA,NA,NA,NA,NA,NA,"Red Algal Turf"
"250",250,2014,7,10,"BAKER_SOUTH_","3","O","SH",1.25,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",251,2014,7,10,"BAKER_SOUTH_","3","O","SL",18.75,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"252",252,2014,7,10,"BAKER_SOUTH_","3","O","SLJ",10,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"253",253,2014,7,10,"BAKER_SOUTH_","3","O","TRIN",1.25,"Invertebrate","Bryozoans","Bryozoans",NA,NA,"Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Candidae","Tricellaria","Tricellaria inopinata"
"254",254,2014,7,10,"BAKER_SOUTH_","3","O","UV",1.25,"Algae","Chlorophyta","Green Algae",NA,"Sea lettuce",NA,NA,NA,NA,NA,NA,"Blady Ulvoid"
"255",255,2014,7,10,"BAKER_SOUTH_","4","I"," S ",1.25,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",256,2014,7,10,"BAKER_SOUTH_","4","I","AHPL",2.5,"Algae","Rhodophyta","Erect Red Algae",NA,"Landlady's wig","Plantae","Rhodophyta","Florideophyceae","Ahnfeltiales","Ahnfeltiaceae","Ahnfeltia","Ahnfeltia plicata"
"257",257,2014,7,10,"BAKER_SOUTH_","4","I","ATM",1.25,"Invertebrate","Arthropods","Crustaceans",NA,NA,NA,NA,NA,NA,NA,NA,"Amphipod tube mat"
"258",258,2014,7,10,"BAKER_SOUTH_","4","I","BM",3.75,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259",259,2014,7,10,"BAKER_SOUTH_","4","I","BOHA",3.75,"Algae","Rhodophyta","Erect Red Algae",NA,"hooked weed",NA,NA,NA,NA,NA,NA,"Bonnemasonia hamifera"
"260",260,2014,7,10,"BAKER_SOUTH_","4","I","BOVI",1.25,"Invertebrate","Chordates","Tunicates",NA,"orange sheath tunicate","Animalia","Chordata","Ascidiacea","Stolidobranchia","Styelidae","Botrylloides","Botrylloides violaceus"
"261",261,2014,7,10,"BAKER_SOUTH_","4","I","BS",18.75,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",262,2014,7,10,"BAKER_SOUTH_","4","I","C",20,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",263,2014,7,10,"BAKER_SOUTH_","4","I","CF",1.25,"Invertebrate","Molluscs","Gastropods",NA,"Slipper Snail","Animalia","Mollusca","Gastropoda","Littorinimorpha","Calyptraeidae","Crepidula","Crepidula fornicata"
"264",264,2014,7,10,"BAKER_SOUTH_","4","I","CHCR",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,"Irish moss","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Gigartinaceae","Chondrus","Chondrus crispus"
"265",265,2014,7,10,"BAKER_SOUTH_","4","I","CO",5,"Algae","Rhodophyta","Erect Red Algae",NA,"coral weed",NA,NA,NA,NA,NA,NA,"Corralina officinalis"
"266",266,2014,7,10,"BAKER_SOUTH_","4","I","CYPU",3.75,"Algae","Rhodophyta","Erect Red Algae",NA,"Purple claw weed","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Cystocloniaceae","Cystoclonium","Cystoclonium purpureum"
"267",267,2014,7,10,"BAKER_SOUTH_","4","I","DEAC",5,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed",NA,NA,NA,NA,NA,NA,"Desmerestia aculeata"
"268",268,2014,7,10,"BAKER_SOUTH_","4","I","DEVI",5,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed",NA,NA,NA,NA,NA,NA,"Desmerestia viridis"
"269",269,2014,7,10,"BAKER_SOUTH_","4","I","EC",5,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,NA,NA,NA,NA,NA,NA,"Encrusting coralline"
"270",270,2014,7,10,"BAKER_SOUTH_","4","I","HAPA",1.25,"Invertebrate","Proifera","Sponges",NA,"Breadcrumb Sponge",NA,NA,NA,NA,NA,NA,"Halichondria panicea"
"271",271,2014,7,10,"BAKER_SOUTH_","4","I","HJ",8.75,"Algae","Rhodophyta","Erect Red Algae",NA,"japan red algae",NA,NA,NA,NA,NA,NA,"Heterosiphonia japonica"
"272",272,2014,7,10,"BAKER_SOUTH_","4","I","LIGL",3.75,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,NA,NA,NA,NA,NA,NA,"Lithothamnion "
"273",273,2014,7,10,"BAKER_SOUTH_","4","I","MAST",8.75,"Algae","Rhodophyta","Erect Red Algae",NA,"false irish moss","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Phyllophoraceae","Mastocarpus","Mastocarpus stellatus"
"274",274,2014,7,10,"BAKER_SOUTH_","4","I","P",6.25,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",275,2014,7,10,"BAKER_SOUTH_","4","I","PAPA",3.75,"Algae","Rhodophyta","Erect Red Algae",NA,"Dulse","Plantae","Rhodophyta","Florideophyceae","Palmariales","Palmariaceae","Palmaria","Palmaria palmata"
"276",276,2014,7,10,"BAKER_SOUTH_","4","I","POLS",3.75,"Algae","Rhodophyta","Erect Red Algae",NA,"lobster horns",NA,NA,NA,NA,NA,NA,"Polysiphonia "
"277",277,2014,7,10,"BAKER_SOUTH_","4","I","PORS",2.5,"Algae","Rhodophyta","Erect Red Algae",NA,NA,NA,NA,NA,NA,NA,NA,"Porphyra "
"278",278,2014,7,10,"BAKER_SOUTH_","4","I","RAT",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,NA,NA,NA,NA,NA,NA,NA,"Red Algal Turf"
"279",279,2014,7,10,"BAKER_SOUTH_","4","I","SL",18.75,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"280",280,2014,7,10,"BAKER_SOUTH_","4","I","SLJ",5,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"281",281,2014,7,10,"BAKER_SOUTH_","4","I","UEC",1.25,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,NA,NA,NA,NA,NA,NA,"Unidentified Erect Coralline"
"282",282,2014,7,10,"BAKER_SOUTH_","4","O"," S ",2.5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
