"","X","YEAR","MONTH","DAY","SITE","TRANSECT","SP_CODE","QUAD","SIDE","COUNT","AREA","GROUP","DIVISION.FAMILY","COMMON.DIVISION.NAME","SIZE","COMMON.NAME","KINGDOM","PHYLUM","CLASS","ORDER","FAMILY","GENUS","SPECIES","NOTES"
"119",119,2014,7,11,"BAKER_SOUTH_","1","HOAM","0-20","I",8,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"120",120,2014,7,11,"BAKER_SOUTH_","1","MYSP","0-20","I",NA,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"121",121,2014,7,11,"BAKER_SOUTH_","1","PHGU","0-20","I",NA,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"122",122,2014,7,11,"BAKER_SOUTH_","1","MESE","0-20","I",NA,20,"Invertebrate","Cnidarians","Anthozoa",NA,"Clonal Plumose Anemone",NA,NA,NA,NA,NA,NA,"Metridium senile",NA
"123",123,2014,7,10,"BAKER_SOUTH","4","CAIR","20-40","I",8,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"124",124,2014,7,10,"BAKER_SOUTH","4","HOAM","20-40","I",NA,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"125",125,2014,7,10,"BAKER_SOUTH","4","MYSP","20-40","I",NA,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"126",126,2014,7,10,"BAKER_SOUTH","4","PHGU","20-40","I",4,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"127",127,2014,7,10,"BAKER_SOUTH","4","BUUC","20-40","I",NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",128,2014,7,10,"BAKER_SOUTH","3","CAIR","20-40","I",10,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"129",129,2014,7,10,"BAKER_SOUTH","3","HOAM","20-40","I",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"130",130,2014,7,10,"BAKER_SOUTH","3","MYSP","20-40","I",2,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"131",131,2014,7,10,"BAKER_SOUTH","3","PHGU","20-40","I",1,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"132",132,2014,7,10,"BAKER_SOUTH","3","BUCA","20-40","I",NA,20,"Invertebrate","Molluscs","Gastropods",NA,"Channeled Whelk",NA,NA,NA,NA,NA,NA,"Busycotypus canaliculatum",NA
"133",133,2014,7,10,"BAKER_SOUTH","3","HATO","20-40","I",NA,20,"Algae","Phaeophyta","Brown Algae",NA,"Hairy Shoelace","Chromista","Ochrophyta","Phaeophyceae","Tilopteridales","Halosiphonaceae","Halosiphon","Halosiphon tomentosus",NA
"134",134,2014,7,11,"BAKER_SOUTH","2","CABO","20-40","I",NA,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"135",135,2014,7,11,"BAKER_SOUTH","2","CAIR","20-40","I",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"136",136,2014,7,11,"BAKER_SOUTH","2","HOAM","20-40","I",4,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"137",137,2014,7,11,"BAKER_SOUTH","2","MYSP","20-40","I",1,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"138",138,2014,7,11,"BAKER_SOUTH","2","PHGU","20-40","I",1,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"139",139,2014,7,11,"BAKER_SOUTH_","1","CABO","20-40","I",6,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"140",140,2014,7,11,"BAKER_SOUTH_","1","CAIR","20-40","I",5,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"141",141,2014,7,11,"BAKER_SOUTH_","1","HOAM","20-40","I",5,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"142",142,2014,7,11,"BAKER_SOUTH_","1","MYSP","20-40","I",1,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"143",143,2014,7,11,"BAKER_SOUTH_","1","PHGU","20-40","I",3,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"144",144,2014,7,11,"BAKER_SOUTH_","1","MESE","20-40","I",NA,20,"Invertebrate","Cnidarians","Anthozoa",NA,"Clonal Plumose Anemone",NA,NA,NA,NA,NA,NA,"Metridium senile",NA
"145",145,2014,7,10,"BAKER_SOUTH","4","CAIR","40-20","O",7,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"146",146,2014,7,10,"BAKER_SOUTH","4","HOAM","40-20","O",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"147",147,2014,7,10,"BAKER_SOUTH","4","MYSP","40-20","O",NA,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"148",148,2014,7,10,"BAKER_SOUTH","4","PHGU","40-20","O",1,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"149",149,2014,7,10,"BAKER_SOUTH","4","BUUC","40-20","O",NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",150,2014,7,10,"BAKER_SOUTH","3","CAIR","40-20","O",14,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"151",151,2014,7,10,"BAKER_SOUTH","3","HOAM","40-20","O",2,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"152",152,2014,7,10,"BAKER_SOUTH","3","MYSP","40-20","O",3,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"153",153,2014,7,10,"BAKER_SOUTH","3","PHGU","40-20","O",2,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"154",154,2014,7,10,"BAKER_SOUTH","3","BUCA","40-20","O",NA,20,"Invertebrate","Molluscs","Gastropods",NA,"Channeled Whelk",NA,NA,NA,NA,NA,NA,"Busycotypus canaliculatum",NA
"155",155,2014,7,10,"BAKER_SOUTH","3","HATO","40-20","O",1,20,"Algae","Phaeophyta","Brown Algae",NA,"Hairy Shoelace","Chromista","Ochrophyta","Phaeophyceae","Tilopteridales","Halosiphonaceae","Halosiphon","Halosiphon tomentosus",NA
"156",156,2014,7,11,"BAKER_SOUTH","2","CABO","40-20","O",NA,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"157",157,2014,7,11,"BAKER_SOUTH","2","CAIR","40-20","O",5,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"158",158,2014,7,11,"BAKER_SOUTH","2","HOAM","40-20","O",2,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"159",159,2014,7,11,"BAKER_SOUTH","2","MYSP","40-20","O",1,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"160",160,2014,7,11,"BAKER_SOUTH","2","PHGU","40-20","O",NA,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"161",161,2014,7,11,"BAKER_SOUTH_","1","CABO","40-20","O",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"162",162,2014,7,11,"BAKER_SOUTH_","1","CAIR","40-20","O",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"163",163,2014,7,11,"BAKER_SOUTH_","1","HOAM","40-20","O",5,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"164",164,2014,7,11,"BAKER_SOUTH_","1","MYSP","40-20","O",NA,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"165",165,2014,7,11,"BAKER_SOUTH_","1","PHGU","40-20","O",2,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"166",166,2014,7,11,"BAKER_SOUTH_","1","MESE","40-20","O",NA,20,"Invertebrate","Cnidarians","Anthozoa",NA,"Clonal Plumose Anemone",NA,NA,NA,NA,NA,NA,"Metridium senile",NA
"167",167,2014,7,10,"BAKER_SOUTH","4","CAIR","20-0","O",8,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"168",168,2014,7,10,"BAKER_SOUTH","4","HOAM","20-0","O",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"169",169,2014,7,10,"BAKER_SOUTH","4","MYSP","20-0","O",4,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"170",170,2014,7,10,"BAKER_SOUTH","4","PHGU","20-0","O",NA,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"171",171,2014,7,10,"BAKER_SOUTH","4","BUUC","20-0","O",1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172",172,2014,7,10,"BAKER_SOUTH","3","CAIR","20-0","O",5,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"173",173,2014,7,10,"BAKER_SOUTH","3","HOAM","20-0","O",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"174",174,2014,7,10,"BAKER_SOUTH","3","MYSP","20-0","O",3,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"175",175,2014,7,10,"BAKER_SOUTH","3","PHGU","20-0","O",3,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"176",176,2014,7,10,"BAKER_SOUTH","3","BUCA","20-0","O",1,20,"Invertebrate","Molluscs","Gastropods",NA,"Channeled Whelk",NA,NA,NA,NA,NA,NA,"Busycotypus canaliculatum",NA
"177",177,2014,7,10,"BAKER_SOUTH","3","HATO","20-0","O",NA,20,"Algae","Phaeophyta","Brown Algae",NA,"Hairy Shoelace","Chromista","Ochrophyta","Phaeophyceae","Tilopteridales","Halosiphonaceae","Halosiphon","Halosiphon tomentosus",NA
"178",178,2014,7,11,"BAKER_SOUTH","2","CABO","20-0","O",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"179",179,2014,7,11,"BAKER_SOUTH","2","CAIR","20-0","O",4,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"180",180,2014,7,11,"BAKER_SOUTH","2","HOAM","20-0","O",2,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"181",181,2014,7,11,"BAKER_SOUTH","2","MYSP","20-0","O",4,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"182",182,2014,7,11,"BAKER_SOUTH","2","PHGU","20-0","O",NA,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"183",183,2014,7,11,"BAKER_SOUTH_","1","CABO","20-0","O",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"184",184,2014,7,11,"BAKER_SOUTH_","1","CAIR","20-0","O",5,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"185",185,2014,7,11,"BAKER_SOUTH_","1","HOAM","20-0","O",5,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"186",186,2014,7,11,"BAKER_SOUTH_","1","MYSP","20-0","O",NA,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"187",187,2014,7,11,"BAKER_SOUTH_","1","PHGU","20-0","O",1,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"188",188,2014,7,11,"BAKER_SOUTH_","1","MESE","20-0","O",1,20,"Invertebrate","Cnidarians","Anthozoa",NA,"Clonal Plumose Anemone",NA,NA,NA,NA,NA,NA,"Metridium senile",NA
"189",189,2014,7,24,"CALF_ISLAND","1","CABO","0-20","I",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","Vis entered 1-2"
"190",190,2014,7,24,"CALF_ISLAND","1","CAIR","0-20","I",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"191",191,2014,7,24,"CALF_ISLAND","1","HOAM","0-20","I",4,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"192",192,2014,7,24,"CALF_ISLAND","1","MYSP","0-20","I",1,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"193",193,2014,7,24,"CALF_ISLAND","1","PHGU","0-20","I",1,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"194",194,2014,7,24,"CALF_ISLAND","1","HESA","0-20","I",1,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta",NA
"195",195,2014,7,24,"CALF_ISLAND","1","ASRU","0-20","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens",NA
"196",196,2014,7,24,"CALF_ISLAND","1","ASFO","0-20","I",3,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii",NA
"197",197,2014,7,24,"CALF_ISLAND","2","CABO","0-20","I",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"198",198,2014,7,24,"CALF_ISLAND","2","CAIR","0-20","I",2,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"199",199,2014,7,24,"CALF_ISLAND","2","HOAM","0-20","I",3,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"200",200,2014,7,24,"CALF_ISLAND","2","ASFO","0-20","I",2,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii",NA
"201",201,2014,7,24,"CALF_ISLAND","2","MYSP","0-20","I",NA,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"202",202,2014,7,24,"CALF_ISLAND","3","CABO","0-20","I",3,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"203",203,2014,7,24,"CALF_ISLAND","3","CAIR","0-20","I",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"204",204,2014,7,24,"CALF_ISLAND","3","HOAM","0-20","I",4,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"205",205,2014,7,24,"CALF_ISLAND","3","HESA","0-20","I",2,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta",NA
"206",206,2014,7,24,"CALF_ISLAND","3","ASFO","0-20","I",1,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii",NA
"207",207,2014,7,24,"CALF_ISLAND","3","MYSP","0-20","I",2,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"208",208,2014,7,24,"CALF_ISLAND","3","ULSP","0-20","I",1,20,"Fish","Chordates","Fish",NA,"Shanny",NA,NA,NA,NA,NA,NA,"Ulvaria ",NA
"209",209,2014,7,24,"CALF_ISLAND","4","CABO","0-20","I",2,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"210",210,2014,7,24,"CALF_ISLAND","4","CAIR","0-20","I",NA,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"211",211,2014,7,24,"CALF_ISLAND","4","HOAM","0-20","I",6,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"212",212,2014,7,24,"CALF_ISLAND","4","MYSP","0-20","I",2,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"213",213,2014,7,24,"CALF_ISLAND","4","HESA","0-20","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta",NA
"214",214,2014,7,24,"CALF_ISLAND","4","ASFO","0-20","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii",NA
"215",215,2014,7,24,"CALF_ISLAND","4","ULSP","0-20","I",2,20,"Fish","Chordates","Fish",NA,"Shanny",NA,NA,NA,NA,NA,NA,"Ulvaria ",NA
"216",216,2014,7,24,"CALF_ISLAND","1","CABO","20-40","I",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","Vis entered 1-2"
"217",217,2014,7,24,"CALF_ISLAND","1","CAIR","20-40","I",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"218",218,2014,7,24,"CALF_ISLAND","1","HOAM","20-40","I",5,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"219",219,2014,7,24,"CALF_ISLAND","1","MYSP","20-40","I",NA,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"220",220,2014,7,24,"CALF_ISLAND","1","PHGU","20-40","I",NA,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"221",221,2014,7,24,"CALF_ISLAND","1","HESA","20-40","I",1,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta",NA
"222",222,2014,7,24,"CALF_ISLAND","1","ASRU","20-40","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens",NA
"223",223,2014,7,24,"CALF_ISLAND","1","ASFO","20-40","I",12,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii",NA
"224",224,2014,7,24,"CALF_ISLAND","2","CABO","20-40","I",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"225",225,2014,7,24,"CALF_ISLAND","2","CAIR","20-40","I",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"226",226,2014,7,24,"CALF_ISLAND","2","HOAM","20-40","I",2,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"227",227,2014,7,24,"CALF_ISLAND","2","ASFO","20-40","I",2,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii",NA
"228",228,2014,7,24,"CALF_ISLAND","2","MYSP","20-40","I",1,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"229",229,2014,7,24,"CALF_ISLAND","3","CABO","20-40","I",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"230",230,2014,7,24,"CALF_ISLAND","3","CAIR","20-40","I",NA,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"231",231,2014,7,24,"CALF_ISLAND","3","HOAM","20-40","I",5,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"232",232,2014,7,24,"CALF_ISLAND","3","HESA","20-40","I",4,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta",NA
"233",233,2014,7,24,"CALF_ISLAND","3","ASFO","20-40","I",1,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii",NA
"234",234,2014,7,24,"CALF_ISLAND","3","MYSP","20-40","I",NA,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"235",235,2014,7,24,"CALF_ISLAND","3","ULSP","20-40","I",NA,20,"Fish","Chordates","Fish",NA,"Shanny",NA,NA,NA,NA,NA,NA,"Ulvaria ",NA
"236",236,2014,7,24,"CALF_ISLAND","4","CABO","20-40","I",NA,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"237",237,2014,7,24,"CALF_ISLAND","4","CAIR","20-40","I",2,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"238",238,2014,7,24,"CALF_ISLAND","4","HOAM","20-40","I",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"239",239,2014,7,24,"CALF_ISLAND","4","MYSP","20-40","I",NA,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
